# cell index, cell center x, cell center y, avg x, avg y, avg r (from center of cell), std dev x, std dev y, std dev r
176	10.5	-22.5	3.03088	-5.95211	18.1555	6.86888	9.00859	5.38508
177	10.5	-19.5	6.53441	-8.01233	12.1529	6.2367	8.23536	5.74949
178	10.5	-16.5	10.4121	-14.0419	2.45964	1.86498	2.00881	1.94091
179	10.5	-13.5	10.4398	-13.1603	0.344956	1.49842	1.33184	1.04987
180	10.5	-10.5	10.4182	-10.4548	0.0934688	1.59808	1.51493	-0.666815
181	10.5	-7.5	10.4496	-7.48624	0.0522123	1.51892	1.51145	-1.06674
182	11.5	-4.5	10.443	-4.51843	1.05716	1.58379	1.56557	-1.61085
183	11.5	-1.5	10.4551	-1.49059	1.04497	1.4791	1.52098	-1.46534
184	11.5	1.5	10.4401	1.49177	1.05989	1.57593	1.55023	-1.58792
185	11.5	4.5	10.4381	4.46011	1.06263	1.54963	1.50945	-1.6052
186	11.5	7.5	10.4555	7.46926	1.04499	1.4581	1.50847	-1.50184
187	12.5	10.5	10.4595	10.4491	2.04115	1.50892	1.55425	-1.54718
188	12.5	13.5	10.4487	13.1217	2.08586	1.49917	1.38888	-1.7262
189	12.5	16.5	10.3097	13.9885	3.33241	2.25475	2.33324	-3.24044
190	12.5	19.5	5.69864	7.97364	13.3834	6.4039	7.00081	-9.28382
191	12.5	22.5	4.71052	6.3513	17.9292	8.3419	7.91244	-10.7509
192	13.5	-22.5	5.88301	-2.78988	21.1307	7.14711	8.59024	5.4364
193	13.5	-19.5	6.41945	-9.98152	11.8632	7.82646	5.47336	-0.279657
194	13.5	-16.5	12.6586	-13.9551	2.68035	2.45006	2.14555	1.268
195	13.5	-13.5	13.143	-13.1519	0.498569	1.41179	1.32594	-0.0851065
196	13.5	-10.5	13.1188	-10.4485	0.384702	1.48679	1.57709	-1.26207
197	13.5	-7.5	13.1087	-7.47373	0.392144	1.39277	1.5004	-1.28914
198	14.5	-4.5	13.1168	-4.48252	1.38336	1.41896	1.54965	-1.39926
199	14.5	-1.5	13.1303	-1.50313	1.36966	1.43215	1.52423	-1.43563
200	14.5	1.5	13.1162	1.52405	1.38398	1.42067	1.52231	-1.394
201	14.5	4.5	13.1175	4.47531	1.3827	1.47165	1.50726	-1.49833
202	14.5	7.5	13.1028	7.48028	1.39729	1.42034	1.53126	-1.4418
203	15.5	10.5	13.1127	10.4424	2.38801	1.34187	1.4688	-1.37692
204	15.5	13.5	13.1574	13.1271	2.37209	1.3501	1.38084	-1.55037
205	15.5	16.5	12.8	13.9658	3.703	2.40219	2.14893	-3.22218
206	15.5	19.5	7.39463	9.57506	12.8141	6.9736	5.85819	-8.9484
207	15.5	22.5	4.58101	5.9671	19.8132	7.3124	8.27955	-10.9386
208	16.5	-22.5	5.76955	-6.45199	19.305	8.09048	8.18634	2.30822
209	16.5	-19.5	4.99658	-9.37435	15.3251	8.38975	4.26216	-3.48146
210	16.5	-16.5	13.1891	-13.2096	4.66788	3.96135	3.88953	-0.0680099
211	16.5	-13.5	13.9813	-12.7785	2.62003	2.01188	2.36021	-1.28417
212	16.5	-10.5	14.0599	-10.3744	2.4433	1.92773	1.95968	-1.82447
213	16.5	-7.5	13.934	-7.25441	2.57775	1.89596	2.43115	-1.65571
214	17.5	-4.5	13.9045	-4.46286	3.59566	2.37212	1.99005	-2.35143
215	17.5	-1.5	13.9274	-1.55192	3.57294	2.00997	2.1719	-2.04132
216	17.5	1.5	13.9762	1.55402	3.52421	2.03704	2.07624	-2.00497
217	17.5	4.5	13.8996	4.34238	3.60389	2.22037	2.31085	-2.31931
218	17.5	7.5	14	7.34726	3.50328	1.98327	2.18878	-2.07681
219	18.5	10.5	14.0245	10.2159	4.48456	1.82471	2.11352	-1.95495
220	18.5	13.5	14.0093	12.8413	4.5388	2.08542	2.10182	-2.36837
221	18.5	16.5	12.8435	13.0735	6.61338	4.33316	3.86362	-5.70801
222	18.5	19.5	8.25149	9.05613	14.6324	4.86159	6.80274	-8.26052
223	18.5	22.5	3.49752	5.26688	22.8485	8.13158	8.0152	-11.3846
224	19.5	-22.5	0.989777	-0.444734	28.7935	8.07819	9.90999	2.39771
225	19.5	-19.5	4.99966	-3.66687	21.4697	9.59907	8.62984	-0.118888
226	19.5	-16.5	8.24955	-5.51304	15.7253	7.47662	7.26868	-0.270554
227	19.5	-13.5	8.96069	-8.1343	11.8266	5.06127	7.10683	-1.28601
228	19.5	-10.5	9.71202	-5.40901	11.0328	6.72063	6.44435	-2.98866
229	19.5	-7.5	10.7012	-4.96386	9.15697	4.84001	6.52477	-2.84356
230	20.5	-4.5	8.61687	-3.32887	11.9407	7.74281	6.67669	-7.05064
231	20.5	-1.5	9.47596	-1.24255	11.027	7.06989	7.00891	-6.90433
232	20.5	1.5	9.72392	1.62001	10.7768	5.16024	6.25701	-5.09024
233	20.5	4.5	9.78892	4.31177	10.7127	5.8474	5.62966	-5.94541
234	20.5	7.5	11.0886	6.38639	9.4771	4.86016	4.85466	-5.39694
235	21.5	10.5	9.37968	6.85259	12.6572	6.31567	5.36883	-7.59489
236	21.5	13.5	10.4327	8.201	12.2705	6.70671	7.03575	-9.08748
237	21.5	16.5	7.92615	7.45855	16.3094	6.40212	7.08038	-9.25344
238	21.5	19.5	4.85735	8.40534	20.0017	9.05131	5.54557	-10.6073
239	21.5	22.5	2.03029	-0.819286	30.3786	7.93379	9.17794	-12.13
240	22.5	-22.5	4.39488	-0.776134	28.2794	8.69156	9.66608	1.86082
241	22.5	-19.5	6.30589	-2.51846	23.4653	5.9015	9.59851	2.87352
242	22.5	-16.5	5.47316	-3.72445	21.2868	7.34789	7.32309	-1.48237
243	22.5	-13.5	6.41363	-2.5584	19.4548	9.1222	9.69353	-2.09102
244	22.5	-10.5	6.75868	-5.53729	16.5051	7.80631	7.43488	-5.20957
245	22.5	-7.5	5.46359	-3.43416	17.5149	8.36598	7.14375	-6.47912
246	23.5	-4.5	5.77852	-1.87867	17.9143	8.61395	8.57142	-7.26701
247	23.5	-1.5	6.76132	-2.03008	16.7471	6.87339	6.24735	-7.06769
248	23.5	1.5	5.57548	0.694459	17.9426	7.36508	7.54417	-7.69635
249	23.5	4.5	8.47209	3.64943	15.052	6.99904	8.10192	-7.44568
250	23.5	7.5	7.99758	1.3151	16.6907	6.32748	7.40872	-8.62239
251	24.5	10.5	7.75293	2.74028	18.4575	8.52852	7.47452	-10.8806
252	24.5	13.5	9.60511	3.00432	18.2213	5.12633	9.90358	-9.89505
253	24.5	16.5	4.68267	-1.43152	26.7258	7.74996	9.98007	-12.4427
254	24.5	19.5	1.01633	1.81086	29.4005	10.2047	9.22394	-13.7007
255	24.5	22.5	4.02212	2.15259	28.868	9.53202	8.92848	-13.0548
